secid,symbol,exchange,exchangecode,sourceexchange,securitytype
724544615,SPPS-DEC18,EDM,1010846,EDMF02,605
724544616,PIKS-MAR18,EDM,1010850,EDMF02,605
724544618,PIKS-JUN18,EDM,1010851,EDMF02,605
724544619,PIKS-SEP18,EDM,1010852,EDMF02,605
724544620,PIKS-DEC18,EDM,1010853,EDMF02,605
724544621,SAPS-MAR18,EDM,1010857,EDMF02,605
724544623,SAPS-JUN18,EDM,1010858,EDMF02,605
724544624,SAPS-SEP18,EDM,1010859,EDMF02,605
724544625,SAPS-DEC18,EDM,1010860,EDMF02,605
724544626,DSYS-MAR18,EDM,1010864,EDMF02,605
724544628,DSYS-JUN18,EDM,1010865,EDMF02,605
724544629,DSYS-SEP18,EDM,1010866,EDMF02,605
724544630,DSYS-DEC18,EDM,1010867,EDMF02,605
724544631,RDFS-MAR18,EDM,1010871,EDMF02,605
724544633,RDFS-JUN18,EDM,1010872,EDMF02,605
724544634,RDFS-SEP18,EDM,1010873,EDMF02,605
724544635,RDFS-DEC18,EDM,1010874,EDMF02,605
724544636,PPCS-MAR18,EDM,1010878,EDMF02,605
724544638,PPCS-JUN18,EDM,1010879,EDMF02,605
724544639,PPCS-SEP18,EDM,1010880,EDMF02,605
724544640,PPCS-DEC18,EDM,1010881,EDMF02,605
724544641,BGAS-MAR18,EDM,1010885,EDMF02,605
724544643,BGAS-JUN18,EDM,1010886,EDMF02,605
724544644,BGAS-SEP18,EDM,1010887,EDMF02,605
724544645,BGAS-DEC18,EDM,1010888,EDMF02,605
724544646,LEWS-MAR18,EDM,1010892,EDMF02,605
724544648,LEWS-JUN18,EDM,1010893,EDMF02,605
724544649,LEWS-SEP18,EDM,1010894,EDMF02,605
724544650,LEWS-DEC18,EDM,1010895,EDMF02,605
724544651,ITUS-MAR18,EDM,1010899,EDMF02,605
724544653,ITUS-JUN18,EDM,1010900,EDMF02,605
724544654,ITUS-SEP18,EDM,1010901,EDMF02,605
724544655,ITUS-DEC18,EDM,1010902,EDMF02,605
724544656,GLNS-MAR18,EDM,1010906,EDMF02,605
724544657,GLNS-JUN18,EDM,1010907,EDMF02,605
724544658,STXDIVN-DEC18,EDM,1013742,EDMF02,605
724544660,STJID-MAR18,EDM,1013746,EDMF05,600
724544662,STJID-JUN18,EDM,1013747,EDMF05,600
724544663,STJID-SEP18,EDM,1013748,EDMF05,600
724544664,STJID-DEC18,EDM,1013749,EDMF05,600
724544665,STPN-MAR18,EDM,1013753,EDMF02,605
724544667,STPN-JUN18,EDM,1013754,EDMF02,605
724544668,STPN-SEP18,EDM,1013755,EDMF02,605
724544669,STPN-DEC18,EDM,1013756,EDMF02,605
724544670,STX40N-MAR18,EDM,1013760,EDMF02,605
724544672,STX40N-JUN18,EDM,1013761,EDMF02,605
724544673,STX40N-SEP18,EDM,1013762,EDMF02,605
724544674,STX40N-DEC18,EDM,1013763,EDMF02,605
724544675,SPGCA1N-MAR18,EDM,1013767,EDMF02,605
724544677,SPGCA1N-JUN18,EDM,1013768,EDMF02,605
724544678,REAID-DEC18,EDM,1013535,EDMF05,600
724544679,RBNID-MAR18,EDM,1013536,EDMF05,600
724544681,RBNID-JUN18,EDM,1013537,EDMF05,600
724544682,RBNID-SEP18,EDM,1013538,EDMF05,600
724544683,RBNID-DEC18,EDM,1013539,EDMF05,600
724544684,RBPN-MAR18,EDM,1013543,EDMF02,605
724544686,RBPN-JUN18,EDM,1013544,EDMF02,605
724544687,RBPN-SEP18,EDM,1013545,EDMF02,605
724544688,RBPN-DEC18,EDM,1013546,EDMF02,605
724544689,RCSID-MAR18,EDM,1013550,EDMF05,600
724544691,RCSID-JUN18,EDM,1013551,EDMF05,600
724544692,RCSID-SEP18,EDM,1013552,EDMF05,600
724544693,RCSID-DEC18,EDM,1013553,EDMF05,600
724544694,RESN-MAR18,EDM,1013554,EDMF02,605
724544696,RESN-JUN18,EDM,1013555,EDMF02,605
724544697,RESN-SEP18,EDM,1013556,EDMF02,605
724544698,RESN-DEC18,EDM,1013557,EDMF02,605
724544699,RFGN-MAR18,EDM,1013561,EDMF02,605
724544701,RFGN-JUN18,EDM,1013562,EDMF02,605
724544702,RFGN-SEP18,EDM,1013563,EDMF02,605
724544703,RFGN-DEC18,EDM,1013564,EDMF02,605
724544704,RICID-MAR18,EDM,1013568,EDMF05,600
724544706,RICID-JUN18,EDM,1013569,EDMF05,600
724544707,RICID-SEP18,EDM,1013570,EDMF05,600
724544708,RICID-DEC18,EDM,1013571,EDMF05,600
724544709,RIOID-MAR18,EDM,1013572,EDMF05,600
724544711,RIOID-JUN18,EDM,1013573,EDMF05,600
724544712,RIOID-SEP18,EDM,1013574,EDMF05,600
724544713,RIOID-DEC18,EDM,1013575,EDMF05,600
724544714,RLON-MAR18,EDM,1013576,EDMF02,605
724544716,RLON-JUN18,EDM,1013577,EDMF02,605
724544717,RLON-SEP18,EDM,1013578,EDMF02,605
724544718,RLON-DEC18,EDM,1013579,EDMF02,605
724544719,SPGCA1N-SEP18,EDM,1013769,EDMF02,605
724544720,SPGCA1N-DEC18,EDM,1013770,EDMF02,605
724544721,EXW1ID-MAR18,EDM,1013774,EDMF05,600
724544723,EXW1ID-JUN18,EDM,1013775,EDMF05,600
724544724,EXW1ID-SEP18,EDM,1013776,EDMF05,600
724544725,EXW1ID-DEC18,EDM,1013777,EDMF05,600
724544726,STXFINN-MAR18,EDM,1013778,EDMF02,605
724544728,STXFINN-JUN18,EDM,1013779,EDMF02,605
724544729,STXFINN-SEP18,EDM,1013780,EDMF02,605
724544730,STXFINN-DEC18,EDM,1013781,EDMF02,605
724544731,STXINDN-MAR18,EDM,1013785,EDMF02,605
724544733,STXINDN-JUN18,EDM,1013786,EDMF02,605
724544734,STXINDN-SEP18,EDM,1013787,EDMF02,605
724544735,STXINDN-DEC18,EDM,1013788,EDMF02,605
724544736,SYFID-MAR18,EDM,1013792,EDMF05,600
724544738,SYFID-JUN18,EDM,1013793,EDMF05,600
724544739,SYFID-SEP18,EDM,1013794,EDMF05,600
724544740,SYFID-DEC18,EDM,1013795,EDMF05,600
724544741,TAPID-MAR18,EDM,1013796,EDMF05,600
724544743,TAPID-JUN18,EDM,1013797,EDMF05,600
724544744,TAPID-SEP18,EDM,1013798,EDMF05,600
724544745,TAPID-DEC18,EDM,1013799,EDMF05,600
724544746,TGTID-MAR18,EDM,1013803,EDMF05,600
724544748,TGTID-JUN18,EDM,1013804,EDMF05,600
724544749,TGTID-SEP18,EDM,1013805,EDMF05,600
724544750,TGTID-DEC18,EDM,1013806,EDMF05,600
724544751,TIFID-MAR18,EDM,1013807,EDMF05,600
724544753,TIFID-JUN18,EDM,1013808,EDMF05,600
724544754,TIFID-SEP18,EDM,1013809,EDMF05,600
724544755,TIFID-DEC18,EDM,1013810,EDMF05,600
724544756,TJXID-MAR18,EDM,1013811,EDMF05,600
724544758,TJXID-JUN18,EDM,1013812,EDMF05,600
724544759,RRHID-MAR18,EDM,1013583,EDMF05,600
724544761,RRHID-JUN18,EDM,1013584,EDMF05,600
724544762,RRHID-SEP18,EDM,1013585,EDMF05,600
724544763,RRHID-DEC18,EDM,1013586,EDMF05,600
724544764,RPLN-MAR18,EDM,1013587,EDMF02,605
724544766,RPLN-JUN18,EDM,1013588,EDMF02,605
724544767,RPLN-SEP18,EDM,1013589,EDMF02,605
724544768,RPLN-DEC18,EDM,1013590,EDMF02,605
724544769,RRSID-MAR18,EDM,1013594,EDMF05,600
724544771,RRSID-JUN18,EDM,1013595,EDMF05,600
724544772,RRSID-SEP18,EDM,1013596,EDMF05,600
724544773,RRSID-DEC18,EDM,1013597,EDMF05,600
724544774,RDSAID-MAR18,EDM,1013601,EDMF05,600
724544776,RDSAID-JUN18,EDM,1013602,EDMF05,600
724544777,RDSAID-SEP18,EDM,1013603,EDMF05,600
724544778,RDSAID-DEC18,EDM,1013604,EDMF05,600
724544779,S32N-MAR18,EDM,1013608,EDMF02,605
724544781,S32N-JUN18,EDM,1013609,EDMF02,605
724544782,S32N-SEP18,EDM,1013610,EDMF02,605
724544783,S32N-DEC18,EDM,1013611,EDMF02,605
724544784,SAMID-MAR18,EDM,1013615,EDMF05,600
724544786,SAMID-JUN18,EDM,1013616,EDMF05,600
724544787,SAMID-SEP18,EDM,1013617,EDMF05,600
724544788,SAMID-DEC18,EDM,1013618,EDMF05,600
724544789,SBRYID-MAR18,EDM,1013622,EDMF05,600
724544791,SBRYID-JUN18,EDM,1013623,EDMF05,600
724544792,SBRYID-SEP18,EDM,1013624,EDMF05,600
724544793,SBRYID-DEC18,EDM,1013625,EDMF05,600
724544794,SBUXID-MAR18,EDM,1013629,EDMF05,600
724544796,SBUXID-JUN18,EDM,1013630,EDMF05,600
724544797,SBUXID-SEP18,EDM,1013631,EDMF05,600
724544798,SBUXID-DEC18,EDM,1013632,EDMF05,600
724544799,SFMID-MAR18,EDM,1013636,EDMF05,600
724544801,TJXID-SEP18,EDM,1013813,EDMF05,600
724544802,TJXID-DEC18,EDM,1013814,EDMF05,600
724544803,TLSID-MAR18,EDM,1013815,EDMF05,600
724544805,TLSID-JUN18,EDM,1013816,EDMF05,600
724544806,TLSID-SEP18,EDM,1013817,EDMF05,600
724544807,TLSID-DEC18,EDM,1013818,EDMF05,600
724544808,TLTID-MAR18,EDM,1013819,EDMF05,600
724544810,TLTID-JUN18,EDM,1013820,EDMF05,600
724544811,TLTID-SEP18,EDM,1013821,EDMF05,600
724544812,TLTID-DEC18,EDM,1013822,EDMF05,600
724544813,TMOID-MAR18,EDM,1013823,EDMF05,600
724544815,TMOID-JUN18,EDM,1013824,EDMF05,600
724544816,TMOID-SEP18,EDM,1013825,EDMF05,600
724544817,TMOID-DEC18,EDM,1013826,EDMF05,600
724544818,TREN-MAR18,EDM,1013827,EDMF02,605
724544820,TREN-JUN18,EDM,1013828,EDMF02,605
724544821,TREN-SEP18,EDM,1013829,EDMF02,605
724544822,TREN-DEC18,EDM,1013830,EDMF02,605
724544823,TSCOID-MAR18,EDM,1013834,EDMF05,600
724544825,TSCOID-JUN18,EDM,1013835,EDMF05,600
724544826,TSCOID-SEP18,EDM,1013836,EDMF05,600
724544827,TSCOID-DEC18,EDM,1013837,EDMF05,600
724544828,TSHN-MAR18,EDM,1013838,EDMF02,605
724544830,TSHN-JUN18,EDM,1013839,EDMF02,605
724544831,TSHN-SEP18,EDM,1013840,EDMF02,605
724544832,TSHN-DEC18,EDM,1013841,EDMF02,605
724544833,TSLAID-MAR18,EDM,1013845,EDMF05,600
724544835,TSLAID-JUN18,EDM,1013846,EDMF05,600
724544836,TSLAID-SEP18,EDM,1013847,EDMF05,600
724544837,TSLAID-DEC18,EDM,1013848,EDMF05,600
724544838,TWTRID-MAR18,EDM,1013852,EDMF05,600
724544840,TWTRID-JUN18,EDM,1013853,EDMF05,600
724544841,TWTRID-SEP18,EDM,1013854,EDMF05,600
724544842,SFMID-JUN18,EDM,1013637,EDMF05,600
724544843,SFMID-SEP18,EDM,1013638,EDMF05,600
724544844,SFMID-DEC18,EDM,1013639,EDMF05,600
724544845,SNHCA2N-MAR18,EDM,1013643,EDMF02,605
724544847,SNHCA2N-JUN18,EDM,1013644,EDMF02,605
724544848,SNHCA2N-SEP18,EDM,1013645,EDMF02,605
724544849,SNHCA2N-DEC18,EDM,1013646,EDMF02,605
724544850,SHPID-MAR18,EDM,1013650,EDMF05,600
724544852,SHPID-JUN18,EDM,1013651,EDMF05,600
724544853,SHPID-SEP18,EDM,1013652,EDMF05,600
724544854,SHPID-DEC18,EDM,1013653,EDMF05,600
724544855,SHYID-MAR18,EDM,1013655,EDMF05,600
724544857,SHYID-JUN18,EDM,1013656,EDMF05,600
724544858,SHYID-SEP18,EDM,1013657,EDMF05,600
724544859,SHYID-DEC18,EDM,1013658,EDMF05,600
724544860,SIGID-MAR18,EDM,1013662,EDMF05,600
724544862,SIGID-JUN18,EDM,1013663,EDMF05,600
724544863,SIGID-SEP18,EDM,1013664,EDMF05,600
724544864,SIGID-DEC18,EDM,1013665,EDMF05,600
724544865,SKXID-MAR18,EDM,1013669,EDMF05,600
724544867,SKXID-JUN18,EDM,1013670,EDMF05,600
724544868,SKXID-SEP18,EDM,1013671,EDMF05,600
724544869,SKXID-DEC18,EDM,1013672,EDMF05,600
724544870,SMSNID-MAR18,EDM,1013676,EDMF05,600
724544872,SMSNID-JUN18,EDM,1013677,EDMF05,600
724544873,SMSNID-SEP18,EDM,1013678,EDMF05,600
724544874,SMSNID-DEC18,EDM,1013679,EDMF05,600
724544875,SANID-MAR18,EDM,1013680,EDMF05,600
724544877,SANID-JUN18,EDM,1013681,EDMF05,600
724544878,SANID-SEP18,EDM,1013682,EDMF05,600
724544879,SANID-DEC18,EDM,1013683,EDMF05,600
724544880,SNHID-MAR18,EDM,1013687,EDMF05,600
724544882,SNHID-JUN18,EDM,1013688,EDMF05,600
724544883,TWTRID-DEC18,EDM,1013855,EDMF05,600
724544884,UCGID-MAR18,EDM,1013856,EDMF05,600
724544886,UCGID-JUN18,EDM,1013857,EDMF05,600
724544887,UCGID-SEP18,EDM,1013858,EDMF05,600
724544888,UCGID-DEC18,EDM,1013859,EDMF05,600
724544889,UANID-MAR18,EDM,1013860,EDMF05,600
724544891,UANID-JUN18,EDM,1013861,EDMF05,600
724544892,UANID-SEP18,EDM,1013862,EDMF05,600
724544893,UANID-DEC18,EDM,1013863,EDMF05,600
724544894,USBID-MAR18,EDM,1013864,EDMF05,600
724544896,USBID-JUN18,EDM,1013865,EDMF05,600
724544897,USBID-SEP18,EDM,1013866,EDMF05,600
724544898,USBID-DEC18,EDM,1013867,EDMF05,600
724544899,UACID-MAR18,EDM,1013871,EDMF05,600
724544901,UACID-JUN18,EDM,1013872,EDMF05,600
724544902,UACID-SEP18,EDM,1013873,EDMF05,600
724544903,UACID-DEC18,EDM,1013874,EDMF05,600
724544904,UVXYID-MAR18,EDM,1013875,EDMF05,600
724544906,UVXYID-JUN18,EDM,1013876,EDMF05,600
724544907,UVXYID-SEP18,EDM,1013877,EDMF05,600
724544908,UVXYID-DEC18,EDM,1013878,EDMF05,600
724544909,VISID-MAR18,EDM,1013882,EDMF05,600
724544911,VISID-JUN18,EDM,1013883,EDMF05,600
724544912,VISID-SEP18,EDM,1013884,EDMF05,600
724544913,VISID-DEC18,EDM,1013885,EDMF05,600
724544914,VIXYID-MAR18,EDM,1013889,EDMF05,600
724544916,VIXYID-JUN18,EDM,1013890,EDMF05,600
724544917,VIXYID-SEP18,EDM,1013891,EDMF05,600
724544918,VIXYID-DEC18,EDM,1013892,EDMF05,600
724544919,VKEN-MAR18,EDM,1013893,EDMF02,605
724544921,VKEN-JUN18,EDM,1013894,EDMF02,605
724544922,VKEN-SEP18,EDM,1013895,EDMF02,605
724544923,VKEN-DEC18,EDM,1013896,EDMF02,605
724544924,SNHID-SEP18,EDM,1013689,EDMF05,600
724544925,SNHID-DEC18,EDM,1013690,EDMF05,600
724544926,SNAPID-MAR18,EDM,1013694,EDMF05,600
724544928,SNAPID-JUN18,EDM,1013695,EDMF05,600
724544929,SNAPID-SEP18,EDM,1013696,EDMF05,600
724544930,SNAPID-DEC18,EDM,1013697,EDMF05,600
724544931,SNTN-MAR18,EDM,1013698,EDMF02,605
724544933,SNTN-JUN18,EDM,1013699,EDMF02,605
724544934,SNTN-SEP18,EDM,1013700,EDMF02,605
724544935,SNTN-DEC18,EDM,1013701,EDMF02,605
724544936,SPYID-MAR18,EDM,1013705,EDMF05,600
724544938,SPYID-JUN18,EDM,1013706,EDMF05,600
724544939,SPYID-SEP18,EDM,1013707,EDMF05,600
724544940,SPYID-DEC18,EDM,1013708,EDMF05,600
724544941,SPGID-MAR18,EDM,1013709,EDMF05,600
724544943,SPGID-JUN18,EDM,1013710,EDMF05,600
724544944,SPGID-SEP18,EDM,1013711,EDMF05,600
724544945,SPGID-DEC18,EDM,1013712,EDMF05,600
724544946,SPPN-MAR18,EDM,1013713,EDMF02,605
724544948,SPPN-JUN18,EDM,1013714,EDMF02,605
724544949,SPPN-SEP18,EDM,1013715,EDMF02,605
724544950,SPPN-DEC18,EDM,1013716,EDMF02,605
724544951,SQMID-MAR18,EDM,1013720,EDMF05,600
724544953,SQMID-JUN18,EDM,1013721,EDMF05,600
724544954,SQMID-SEP18,EDM,1013722,EDMF05,600
724544955,SQMID-DEC18,EDM,1013723,EDMF05,600
724544956,SREN-MAR18,EDM,1013727,EDMF02,605
724544958,SREN-JUN18,EDM,1013728,EDMF02,605
724544959,SREN-SEP18,EDM,1013729,EDMF02,605
724544960,SREN-DEC18,EDM,1013730,EDMF02,605
724544961,EXX1ID-MAR18,EDM,1013734,EDMF05,600
724544963,EXX1ID-JUN18,EDM,1013735,EDMF05,600
724544964,EXX1ID-SEP18,EDM,1013736,EDMF05,600
724544965,VODID-MAR18,EDM,1013900,EDMF05,600
724544967,VODID-JUN18,EDM,1013901,EDMF05,600
724544968,VODID-SEP18,EDM,1013902,EDMF05,600
724544969,VODID-DEC18,EDM,1013903,EDMF05,600
724544970,VOWID-MAR18,EDM,1013905,EDMF05,600
724544972,VOWID-JUN18,EDM,1013906,EDMF05,600
724544973,VOWID-SEP18,EDM,1013907,EDMF05,600
724544974,VOWID-DEC18,EDM,1013908,EDMF05,600
724544975,VOWGID-MAR18,EDM,1013909,EDMF05,600
724544977,VOWGID-JUN18,EDM,1013910,EDMF05,600
724544978,VOWGID-SEP18,EDM,1013911,EDMF05,600
724544979,VOWGID-DEC18,EDM,1013912,EDMF05,600
724544980,WBCID-MAR18,EDM,1013913,EDMF05,600
724544982,WBCID-JUN18,EDM,1013914,EDMF05,600
724544983,WBCID-SEP18,EDM,1013915,EDMF05,600
724544984,WBCID-DEC18,EDM,1013916,EDMF05,600
724544985,WFCID-MAR18,EDM,1013920,EDMF05,600
724544987,WFCID-JUN18,EDM,1013921,EDMF05,600
724544988,WFCID-SEP18,EDM,1013922,EDMF05,600
724544989,WFCID-DEC18,EDM,1013923,EDMF05,600
724544990,WIXID-MAR18,EDM,1013924,EDMF05,600
724544992,WIXID-JUN18,EDM,1013925,EDMF05,600
724544993,WIXID-SEP18,EDM,1013926,EDMF05,600
724544994,WIXID-DEC18,EDM,1013927,EDMF05,600
724544995,WTBID-MAR18,EDM,1013928,EDMF05,600
724544997,WTBID-JUN18,EDM,1013929,EDMF05,600
724544998,WTBID-SEP18,EDM,1013930,EDMF05,600
724544999,WTBID-DEC18,EDM,1013931,EDMF05,600
724545000,DANOID-MAR18,EDM,1013935,EDMF05,600
724545002,DANOID-JUN18,EDM,1013936,EDMF05,600
724545003,DANOID-SEP18,EDM,1013937,EDMF05,600
724545004,DANOID-DEC18,EDM,1013938,EDMF05,600
724545005,XLEID-MAR18,EDM,1013942,EDMF05,600
724545007,EXX1ID-DEC18,EDM,1013737,EDMF05,600
724545008,STXDIVN-MAR18,EDM,1013739,EDMF02,605
724545009,STXDIVN-JUN18,EDM,1013740,EDMF02,605
724545010,STXDIVN-SEP18,EDM,1013741,EDMF02,605
724545011,XLEID-JUN18,EDM,1013943,EDMF05,600
724545012,XLEID-SEP18,EDM,1013944,EDMF05,600
724545013,XLEID-DEC18,EDM,1013945,EDMF05,600
724545014,XLFID-MAR18,EDM,1013946,EDMF05,600
724545016,XLFID-JUN18,EDM,1013947,EDMF05,600
